,target,gr_code,model,tm_score,gdt_ts,global_rmsd,lddt,clashscore,inf_all,zscore_gdt_ts,zscore_clashscore,zscore_inf_all,zscore_tm_score,zscore_lddt,zscore_global_rmsd,z_rna
6,R1116,35,4,0.3157,20.548,23.6,0.5187952239334312,18.47,0.74,-0.6753250608323166,0.1589607138869399,0.08711511320479337,-0.6608494228042175,-0.14790073899967637,-0.4560195563463917,-0.43974297161262677
7,R1116,35,5,0.3198,20.377,25.33,0.4699603624668426,15.1,0.7,-0.6906526208286342,0.25452814362781956,-0.28584646520323187,-0.6270548903245305,-0.5811170038678084,-0.659644493469306,-0.5263955920492833
8,R1116,54,1,0.3972,26.027,15.56,0.5602096923316977,129.52,0.78,-0.1842156969736914,-2.0,0.4600766916128186,0.010919942340781207,0.21948888333541033,0.4903067410340902,-0.13948622134244143
9,R1116,54,2,0.4144,24.486,16.49,0.5526396687401459,123.43,0.78,-0.3223430066481103,-2.0,0.4600766916128186,0.15269212737751706,0.15233486166301521,0.38084362454604964,-0.14666551559738517
10,R1116,54,3,0.3103,22.774,21.36,0.5515817751187146,6.16,0.79,-0.47579787631884685,0.5080512361748417,0.5533170862148249,-0.7053592948506343,0.1429502394988297,-0.19236645856874476,-0.26434803832771675
11,R1116,54,4,0.4972,36.473,7.94,0.6475898423581304,21.23,0.83,0.7521099856083847,0.08069183967779206,0.9262786646228491,0.8351768320892455,0.9946421464191422,1.387198082581263,0.7759350272526083
12,R1116,54,5,0.3044,20.719,20.97,0.5172313811887068,3.77,0.76,-0.6599975008359985,0.5758275439139227,0.273595902408806,-0.7539904513457938,-0.16177365872064575,-0.14646257100924373,-0.4093659082734171
13,R1116,76,1,0.3685,26.712,16.65,0.5885649675936384,4.17,0.79,-0.12281582213464093,0.5644842288111475,0.5533170862148249,-0.22564178501702814,0.4710298126915838,0.3620112604190749,0.05893117904700702
14,R1116,76,2,0.2383,19.692,30.95,0.4050696218597968,4.77,0.6,-0.7520524956676847,0.547469256156985,-1.218250411223294,-1.2988242554695288,-1.156765698797442,-1.3211312834292945,-0.9348801594519144
15,R1116,76,3,0.4046,27.397,19.17,0.5679444841647822,3.97,0.77,-0.06141594729559047,0.5701558863625351,0.36683629701081233,0.07191495218216773,0.28810457153089997,0.06540152541922202,0.13288026739345105
16,R1116,76,4,0.3228,19.521,24.19,0.4807238624004695,4.57,0.68,-0.7673800556640024,0.5531409137083725,-0.4723272544072435,-0.6023271836320766,-0.48563350912411046,-0.5254638990646111,-0.5302190990644146
17,R1116,76,5,0.2568,19.863,28.43,0.4703824719195325,7.15,0.68,-0.736724935671367,0.4799765312954736,-0.4723272544072435,-1.1463367308660632,-0.5773724518210097,-1.024521548429442,-0.7189016411830522
18,R1116,81,1,0.504,36.13,12.65,0.6698865369791169,23.24,0.87,0.7213652307619699,0.023691681286347542,1.2992402430308745,0.8912263005921414,1.1924371328801509,0.8328203635934437,0.8509644892141109
19,R1116,81,2,0.5316,40.24,14.79,0.6533899173480581,12.12,0.82,1.0897644797962733,0.33903584114349367,0.8330382700208429,1.1187212021627173,1.046094873991854,0.5809374933951564,0.999306523749875
20,R1116,81,3,0.5191,39.212,15.07,0.6436726666371675,13.91,0.81,0.9976198501108078,0.2882745060585753,0.7397978754188376,1.0156890909441596,0.9598927034248433,0.5479808561729504,0.9075871782119971
21,R1116,81,4,0.4123,33.562,18.11,0.6186599160205967,16.49,0.78,0.49118292625586457,0.21511012364567636,0.4600766916128186,0.13538273269279938,0.7380034613799469,0.1901659377604301,0.37654108241079
22,R1116,81,5,0.4817,38.699,16.4,0.5958956987920101,0.79,0.74,0.9516371701218541,0.6603352414295967,0.08711511320479337,0.7074170141782339,0.5360610607208968,0.3914368293674729,0.6859430199598737
23,R1116,91,1,0.1431,8.219,82.08,0.2216942134325125,6.16,0.43,-1.7804331730814469,0.5080512361748417,-2.0,-2.0,-2.0,-2.0,-1.7178067880125787
24,R1116,91,2,0.1267,7.534,80.69,0.2288863762864149,5.56,0.39,-1.8418330479204976,0.5250662088290043,-2.0,-2.0,-2.0,-2.0,-1.736855498571082
25,R1116,91,3,0.107,8.219,106.44,0.2233011404524081,5.56,0.41,-1.7804331730814469,0.5250662088290043,-2.0,-2.0,-2.0,-2.0,-1.7163888736247317
26,R1116,91,4,0.1253,8.562,92.34,0.2270867344681188,6.95,0.46,-1.749688418235032,0.48564818884686106,-2.0,-2.0,-2.0,-2.0,-1.7094254570077723
27,R1116,91,5,0.1075,7.021,104.32,0.2304234369141412,0.79,0.43,-1.8878157279094507,0.6603352414295967,-2.0,-2.0,-2.0,-2.0,-1.740910639184017
28,R1116,97,1,0.1637,7.877,40.88,0.1899015116758385,1.39,0.32,-1.8110882930740826,0.643320268775434,-2.0,-1.9137198952218832,-2.0,-2.0,-1.6879927070340357
29,R1116,110,1,0.5439,38.185,15.01,0.6414555731256594,62.38,0.81,0.9055648552791217,-1.0862517015201902,0.7397978754188376,1.220104799601779,0.9402247666052407,0.555042992720566,0.8280384067532941
30,R1116,110,2,0.5352,40.24,13.93,0.6501673300092456,83.25,0.81,1.0897644797962733,-1.678089167007478,0.7397978754188376,1.1483944501936623,1.0175071559518059,0.6821614505776457,0.8258753416673523
31,R1116,110,3,0.5414,39.384,13.8,0.6475013449280492,82.64,0.83,1.013037044960905,-1.660790611475746,0.9262786646228491,1.199498377358067,0.993857081714158,0.6974627464308126,0.8391295581088044
32,R1116,110,4,0.54,39.212,15.84,0.6330570505669658,55.64,0.79,0.9976198501108078,-0.8951168420384308,0.5533170862148249,1.1879587809015888,0.8657210931223694,0.45735010381188446,0.8313129125847455
33,R1116,110,5,0.5374,40.068,14.79,0.6350627982421616,73.3,0.81,1.0743472849461755,-1.3959242038259487,0.7397978754188376,1.1665281017681284,0.8835141714688853,0.5809374933951564,0.8335454511135708
34,R1116,119,1,0.3809,25.685,18.29,0.5371695028540421,1.99,0.78,-0.21487081696632707,0.6263052961212716,0.4600766916128186,-0.12343393068821835,0.015098320372659403,0.16897952811758352,-0.0011792647098910758
35,R1116,119,2,0.3345,23.973,18.66,0.5765374681816806,1.99,0.8,-0.36832568663706367,0.6263052961212716,0.6465574808168313,-0.5058891275315058,0.36433332140498753,0.12542968607395424,-0.11285147976835652
36,R1116,119,3,0.2469,16.096,25.11,0.5235071298653209,3.97,0.78,-1.0743794298592553,0.5701558863625351,0.4600766916128186,-1.227938162951161,-0.10610120835864441,-0.6337499927947158,-0.675679271666489
37,R1116,119,4,0.4089,28.767,18.52,0.5777368412472549,4.37,0.79,0.06138380238251076,0.55881257125976,0.5533170862148249,0.10735799844135147,0.3749730141172729,0.14190800468505724,0.21885124375444628
38,R1116,119,5,0.3506,23.973,16.63,0.5590883367373792,4.17,0.79,-0.36832568663706367,0.5644842288111475,0.5533170862148249,-0.37318376828200306,0.209541287139361,0.3643653059349467,-0.10477216923615339
39,R1116,125,1,0.4362,31.849,12.17,0.5658793500562425,6.95,0.79,0.33763842173134856,0.48564818884686106,0.5533170862148249,0.3323801293426822,0.2697846734481453,0.8893174559743681,0.36669791938645324
40,R1116,125,2,0.377,27.74,13.43,0.5515351975239351,5.96,0.81,-0.030671192449175367,0.5137228937262293,0.7397978754188376,-0.1555799493884086,0.1425370475488383,0.7410125884744418,0.09101839256895061
41,R1116,125,3,0.3616,24.486,12.25,0.5498991595073022,6.35,0.8,-0.3223430066481103,0.5026631615010235,0.6465574808168313,-0.2825155104096723,0.12802368030538064,0.8799012739108807,-0.06290826375389906
42,R1116,125,4,0.2723,20.719,23.12,0.5427564853478531,7.35,0.79,-0.6599975008359985,0.474304873744086,0.5533170862148249,-1.018576912955051,0.0646606947741598,-0.39952246396546737,-0.4427521758280529
43,R1116,125,5,0.4061,28.767,14.59,0.5889620415891343,9.33,0.8,0.06138380238251076,0.41815546398534953,0.6465574808168313,0.0842788055283947,0.4745522740652626,0.6044779485538748,0.22353921066267599
44,R1116,131,1,0.2324,10.616,39.09,0.2740322922464607,108.92,0.49,-1.5655784285716599,-2.0,-2.0,-1.3474554119646884,-2.0,-2.0,-1.6376779468454494
45,R1116,131,2,0.1728,9.589,58.17,0.2818986657847975,93.76,0.54,-1.657633423403346,-1.9761347713328923,-1.7776927788353307,-1.838712518254773,-2.0,-2.0,-1.8023381421848634
46,R1116,131,3,0.1994,15.068,59.43,0.2825891786274048,102.13,0.53,-1.166524059544721,-2.0,-1.8709331734373371,-1.6194601855816817,-2.0,-2.0,-1.579194728388468
47,R1116,131,4,0.2228,11.13,32.62,0.2811179088523047,99.98,0.47,-1.5195061137289267,-2.0,-2.0,-1.4265840733805408,-2.0,-1.5176940840045934,-1.6486967290364893
48,R1116,131,5,0.2686,11.301,54.09,0.2793782356872873,89.5,0.49,-1.5041785537326091,-1.855328465488338,-2.0,-1.049074417875744,-2.0,-2.0,-1.5056950293268125
49,R1116,147,1,0.4497,34.075,11.89,0.5455971364094729,0.4,0.76,0.5371656062448182,0.6713949736548024,0.273595902408806,0.443654809458725,0.08986023882427593,0.9222740931965738,0.4283217373598832
50,R1116,147,2,0.3528,24.144,17.63,0.5330916344310896,0.4,0.79,-0.352998126640746,0.6713949736548024,0.5533170862148249,-0.355050116707537,-0.021076634849109942,0.2466630301413544,-0.11353644355747977
51,R1116,147,3,0.3755,27.055,17.28,0.5285043235652355,0.6,0.75,-0.09207106728822582,0.6657233161034147,0.18035550780679968,-0.16794380273463558,-0.06177087702391354,0.28785882666911145,-0.016371601484475133
52,R1116,147,4,0.4234,27.397,14.56,0.59450419314797,0.2,0.81,-0.06141594729559047,0.6770666312061898,0.7397978754188376,0.22687524745487891,0.5237169512148954,0.6080090168276825,0.26951467264949525
53,R1116,147,5,0.3708,26.37,16.26,0.5197186247499366,0.6,0.76,-0.15347094212727627,0.6657233161034147,0.273595902408806,-0.20668387655281326,-0.13970920859109087,0.40791514797857553,-0.04783882649086423
54,R1116,163,1,0.3492,25.342,19.8,0.4547970264863493,207.39,0.55,-0.24561557181274216,-2.0,-1.6844523842333246,-0.3847233647384817,-0.7156316431875939,-0.008750908330740994,-0.6767901489446894
55,R1116,163,2,0.3378,22.26,15.64,0.4496927043184417,303.14,0.53,-0.5218701911615796,-2.0,-1.8709331734373371,-0.4786886501698068,-0.7609123160073051,0.48089055897060284,-0.8291669666243757
56,R1116,163,3,0.4199,27.568,15.8,0.479937865488564,288.64,0.58,-0.04608838729927247,-2.0,-1.4047312004273067,0.19802625631368265,-0.49260612328022013,0.46205819484362803,-0.35318787579197075
57,R1116,177,1,0.2156,7.877,37.92,0.2695981052234443,266.21,0.37,-1.8110882930740826,-2.0,-2.0,-1.4859305694424303,-2.0,-2.0,-1.765672954172171
58,R1116,185,1,0.4904,37.158,16.15,0.6589978597595199,13.71,0.83,0.8135098604474355,0.29394616360996284,0.9262786646228491,0.7791273635863502,1.0958431847708499,0.420862398315871,0.8081398194863044
59,R1116,185,2,0.5032,40.582,18.26,0.6625185437049216,11.72,0.85,1.1204195997889086,0.35037915624626864,1.1127594538268617,0.8846322454741534,1.1270753312908446,0.172510596391391,0.9775282262479229
60,R1116,185,3,0.5,37.329,16.41,0.6565315761159409,11.12,0.82,0.8288374204437532,0.36739412890043127,0.8330382700208429,0.8582560250022028,1.0739646710187916,0.39025980660953685,0.8313560268536423
61,R1116,185,4,0.4838,36.986,16.34,0.6579655838152174,16.29,0.81,0.7980926655973377,0.22078178119706385,0.7397978754188376,0.7247264088629516,1.0866858181791603,0.3984989659150883,0.7543153016196015
62,R1116,185,5,0.4961,40.582,19.17,0.6588226115591617,11.32,0.84,1.1204195997889086,0.36172247134904373,1.0195190592248555,0.8261100063020125,1.0942885500590063,0.06540152541922202,0.9432126924698766
63,R1116,227,1,0.4497,34.075,11.89,0.5455971364094729,0.4,0.76,0.5371656062448182,0.6713949736548024,0.273595902408806,0.443654809458725,0.08986023882427593,0.9222740931965738,0.4283217373598832
64,R1116,227,2,0.3528,24.144,17.63,0.5330916344310896,0.4,0.79,-0.352998126640746,0.6713949736548024,0.5533170862148249,-0.355050116707537,-0.021076634849109942,0.2466630301413544,-0.11353644355747977
65,R1116,227,3,0.3755,27.055,17.28,0.5285043235652355,0.6,0.75,-0.09207106728822582,0.6657233161034147,0.18035550780679968,-0.16794380273463558,-0.06177087702391354,0.28785882666911145,-0.016371601484475133
66,R1116,227,4,0.4234,27.397,14.56,0.59450419314797,0.2,0.81,-0.06141594729559047,0.6770666312061898,0.7397978754188376,0.22687524745487891,0.5237169512148954,0.6080090168276825,0.26951467264949525
67,R1116,227,5,0.3708,26.37,16.26,0.5197186247499366,0.6,0.76,-0.15347094212727627,0.6657233161034147,0.273595902408806,-0.20668387655281326,-0.13970920859109087,0.40791514797857553,-0.04783882649086423
68,R1116,229,1,0.5433,41.952,12.21,0.5623545905712974,16.49,0.72,1.2432193494670096,0.21511012364567636,-0.09936567599921925,1.215159258263288,0.23851637263252573,0.8846093649426243,0.8547792166264021
69,R1116,229,2,0.5232,41.438,14.34,0.5583937483552287,24.43,0.73,1.1971470346242772,-0.01005468114440824,-0.006125281397212939,1.0494836234238465,0.20337956218511039,0.6339035175022729,0.7726957810191609
70,R1116,229,3,0.5352,42.123,13.31,0.5599022802061524,23.45,0.73,1.2585469094633273,0.017736440857390623,-0.006125281397212939,1.1483944501936623,0.21676181646546488,0.7551368615696729,0.8301213901739771
71,R1116,229,4,0.5117,40.068,13.34,0.5876380734575247,21.06,0.74,1.0743472849461755,0.08551274859647151,0.08711511320479337,0.9546940811027734,0.4628072928867499,0.7516057932958651,0.7522134851607984
72,R1116,229,5,0.5235,40.925,10.88,0.6559481917413267,53.24,0.77,1.1511643546353234,-0.8270569514217806,0.36683629701081233,1.0519563940930916,1.0687894418451462,1.041153391748102,0.8449053876479847
73,R1116,232,1,0.49,39.212,23.3,0.6935747372441434,13.11,0.87,0.9976198501108078,0.3109611362641254,1.2992402430308745,0.7758303360273562,1.40257622884716,-0.42070887360831394,0.9547905490528193
74,R1116,232,2,0.4596,36.815,17.86,0.686699884254677,16.89,0.88,0.7827651056010201,0.20376680854290125,1.3924806376328807,0.5252562415438231,1.341589097028391,0.21959150670882815,0.7947463999261818
75,R1116,232,3,0.4852,38.87,23.15,0.6926332876096611,14.1,0.87,0.9669647301181717,0.28288643138475716,1.2992402430308745,0.7362660053194302,1.394224586557954,-0.4030535322392748,0.9280005514598673
76,R1116,232,4,0.4666,38.014,21.83,0.6890415728322206,13.31,0.87,0.8902372952828039,0.30528947871273787,1.2992402430308745,0.5829542238262158,1.362362322314222,-0.247686528191733,0.8492049502638718
77,R1116,232,5,0.4724,38.356,17.26,0.6841689741983413,10.13,0.87,0.9208924152754393,0.3954688337797994,1.2992402430308745,0.6307611234316265,1.3191372794457186,0.29021287218498326,0.8774707726935793
78,R1116,235,1,0.366,26.541,15.49,0.5118644778302294,311.76,0.68,-0.13814338213095861,-2.0,-0.4723272544072435,-0.24624820726073976,-0.20938370115843477,0.49854590033964175,-0.3800110659096092
79,R1116,235,2,0.3362,22.089,16.01,0.5088311119702089,323.66,0.67,-0.5371977511578977,-2.0,-0.5655676490092498,-0.49187676040578215,-0.2362928269016426,0.43734071692697357,-0.6099240633434214
80,R1116,235,3,0.4858,39.212,14.84,0.5819381402963733,4.37,0.8,0.9976198501108078,0.55881257125976,0.6465574808168313,0.7412115466579209,0.41224292800652046,0.5750523796054767,0.7585282309641418
81,R1116,235,4,0.4678,36.644,18.08,0.5673121933156494,3.18,0.78,0.7674375456047025,0.5925589336905158,0.4600766916128186,0.5928453065031971,0.282495490809764,0.19369700603423798,0.595629051312999
82,R1116,235,5,0.4155,28.082,13.4,0.5242739135193798,328.07,0.66,-1.6072456539693434e-05,-2.0,-0.6588080436112561,0.16175895316475009,-0.09929903588190647,0.7445436567482495,-0.2075157580339085
83,R1116,238,1,0.4525,31.336,13.49,0.6075505774457313,215.07,0.77,0.2916557417423952,-2.0,0.36683629701081233,0.4667340023716822,0.6394520164075601,0.7339504519268263,0.211915953881989
84,R1116,238,2,0.4029,28.938,12.99,0.523219513217557,335.29,0.62,0.07671136237882845,-2.0,-1.0317696220192814,0.057902585056443544,-0.10865266864984259,0.7928015898236224,-0.2643481371885498
85,R1116,239,1,0.5016,40.925,12.54,0.6356083383210175,47.68,0.76,1.1511643546353234,-0.6693848714932075,0.273595902408806,0.8714441352381785,0.8883536821831627,0.8457676139307391,0.7636644554073961
86,R1116,239,2,0.6067,46.747,11.41,0.635038927224837,56.02,0.72,1.6730184733403637,-0.9058929913860672,-0.09936567599921925,1.7377381263638145,0.8833024105945141,0.9787711855774982,1.1594198757769656
87,R1116,239,3,0.5163,40.753,14.66,0.5894906972898827,30.19,0.73,1.1357471597852264,-0.17339841862436886,-0.006125281397212939,0.9926098980312024,0.4792420026976686,0.5962387892483233,0.7541420745493358
88,R1116,239,4,0.5141,39.897,16.96,0.5837616531319939,26.82,0.72,1.0590197249498579,-0.07783098888348912,-0.09936567599921925,0.9744762464567363,0.4284193928486938,0.325523554923061,0.7124777893347582
89,R1116,239,5,0.5032,40.24,15.53,0.5867327214589966,25.82,0.73,1.0897644797962733,-0.04947270112655152,-0.006125281397212939,0.8846322454741534,0.45477587435878697,0.4938378093078981,0.7100908407831262
90,R1116,245,1,0.166,9.932,35.28,0.3155457380336336,4.37,0.58,-1.6268886685569306,0.55881257125976,-1.4047312004273067,-1.8947619867576686,-1.9509361213795409,-1.8307821376155493,-1.5467742527257422
91,R1116,245,2,0.1882,13.185,22.72,0.3445257352855556,9.34,0.61,-1.3353064892117752,0.4178718811077802,-1.1250100166212877,-1.7117769572335095,-1.6938532549941034,-0.3524415536480302,-1.3332297343413702
92,R1116,245,3,0.1557,11.986,30.58,0.3347007738867372,6.75,0.6,-1.4427786788935586,0.49131984639824855,-1.218250411223294,-1.9796604464017606,-1.78101093194547,-1.2775814413856652,-1.4747773891280145
93,R1116,245,4,0.1635,11.13,28.75,0.3354366998842547,6.16,0.58,-1.5195061137289267,0.5080512361748417,-1.4047312004273067,-1.9153684090013803,-1.7744824991356012,-1.0621862766833916,-1.500022283674229
94,R1116,245,5,0.1643,13.356,31.05,0.3268157693104885,7.75,0.54,-1.3199789292154576,0.46296155864131094,-1.7776927788353307,-1.9087743538833926,-1.8509591641796836,-1.332901511008654,-1.4912524573563843
95,R1116,248,1,0.3065,13.185,39.17,0.3209353479695662,16.69,0.45,-1.3353064892117752,0.20943846609428876,-2.0,-0.7366810566610762,-1.9031246478661303,-2.0,-1.1610998907663594
96,R1116,248,2,0.3308,13.014,38.31,0.330512865896118,11.92,0.48,-1.350634049208093,0.34470749869488115,-2.0,-0.5363866324521993,-1.8181620531490947,-2.0,-1.0775515256391608
97,R1116,248,3,0.2428,17.979,28.55,0.4164741459415777,16.09,0.63,-0.905597000192201,0.22645343874845136,-0.9385292274172751,-1.261732695430848,-1.0555956498419834,-1.0386458215246732,-0.9528377216360526
98,R1116,248,4,0.2835,12.158,51.02,0.3017011302053373,13.31,0.46,-1.4273614840434614,0.30528947871273787,-2.0,-0.9262601413032232,-2.0,-2.0,-1.2590997518895
99,R1116,248,5,0.2372,16.267,36.9,0.3384269814691039,13.11,0.51,-1.0590518698629376,0.3109611362641254,-2.0,-1.3078910812567621,-1.747955575946137,-2.0,-1.2315620026778231
100,R1116,285,1,0.5706,46.233,5.52,0.6739545076631788,1.59,0.86,1.6269461584976306,0.6376486112240466,1.205999848428868,1.4401813891646187,1.2285242848125475,1.6720375900017566,1.3798287501445974
101,R1116,285,2,0.3827,28.425,11.89,0.6125262290080603,1.19,0.82,0.030728682389875406,0.6489919263268216,0.8330382700208429,-0.10859730667274625,0.6835912464654199,0.9222740931965738,0.21770514199372767
102,R1116,285,3,0.4828,36.13,6.65,0.6374714421122007,1.59,0.82,0.7213652307619699,0.6376486112240466,0.8330382700208429,0.7164838399654669,0.9048813601828286,1.5390340183549973,0.7496603616199418
103,R1116,285,4,0.3455,24.486,16.41,0.465946538236712,2.18,0.65,-0.3223430066481103,0.6209172214474534,-0.7520484382132624,-0.41522086965917515,-0.6167238201583399,0.39025980660953685,-0.3652080559449243
104,R1116,285,5,0.6608,55.479,4.84,0.6671495210658817,1.19,0.87,2.455710016544144,0.6489919263268216,1.2992402430308745,2.1836611037177343,1.1681569409187658,1.7520751375413994,1.9089643486082328
105,R1116,287,1,0.434,36.644,19.15,0.6628527379474651,1.19,0.85,0.7674375456047025,0.6489919263268216,1.1127594538268617,0.3142464777682161,1.1300399835320352,0.06775557093509423,0.6949939313214034
106,R1116,287,2,0.4423,36.301,18.22,0.6643018833650449,0.79,0.84,0.7366927907582876,0.6603352414295967,1.0195190592248555,0.3826597996173389,1.1428954180761508,0.177218687423135,0.6984472765736345
107,R1116,287,3,0.4364,36.301,18.45,0.6633994424661905,0.79,0.84,0.7366927907582876,0.6603352414295967,1.0195190592248555,0.3340286431221794,1.1348898240450627,0.15014716399060873,0.6812361918213619
108,R1116,287,4,0.4485,36.301,17.99,0.6645301135794649,0.99,0.85,0.7366927907582876,0.6546635838782092,1.1127594538268617,0.43376372678174363,1.1449200586311101,0.20429021085566126,0.7269174102271077
109,R1116,287,5,0.4427,35.959,18.5,0.6600988376561223,0.79,0.84,0.7060376707656523,0.6603352414295967,1.0195190592248555,0.38595682717633245,1.1056100094887784,0.14426205020092903,0.6846672363556655
110,R1116,385,1,0.166,9.932,35.28,0.3155457380336336,4.37,0.58,-1.6268886685569306,0.55881257125976,-1.4047312004273067,-1.8947619867576686,-1.9509361213795409,-1.8307821376155493,-1.5467742527257422
111,R1116,385,2,0.1882,13.185,22.72,0.3445257352855556,9.34,0.61,-1.3353064892117752,0.4178718811077802,-1.1250100166212877,-1.7117769572335095,-1.6938532549941034,-0.3524415536480302,-1.3332297343413702
112,R1116,385,3,0.1557,11.986,30.58,0.3347007738867372,6.75,0.6,-1.4427786788935586,0.49131984639824855,-1.218250411223294,-1.9796604464017606,-1.78101093194547,-1.2775814413856652,-1.4747773891280145
113,R1116,385,4,0.1635,11.13,28.75,0.3354366998842547,6.16,0.58,-1.5195061137289267,0.5080512361748417,-1.4047312004273067,-1.9153684090013803,-1.7744824991356012,-1.0621862766833916,-1.500022283674229
114,R1116,385,5,0.1643,13.356,31.05,0.3268157693104885,7.75,0.54,-1.3199789292154576,0.46296155864131094,-1.7776927788353307,-1.9087743538833926,-1.8509591641796836,-1.332901511008654,-1.4912524573563843
115,R1116,392,1,0.2712,18.836,21.22,0.43988695617747,22.84,0.63,-0.8287799305030531,0.035034996389122545,-0.9385292274172751,-1.027643738742284,-0.8478995512792996,-0.1758881399576418,-0.8391919040530906
116,R1116,392,2,0.2617,17.295,27.06,0.4594256749675703,24.83,0.66,-0.9669072401774718,-0.02139799624718324,-0.6588080436112561,-1.1059481432683882,-0.674570693157173,-0.8632694305922206,-0.8594073029319388
117,R1116,392,3,0.2953,21.747,21.6,0.4329725122324408,0.2,0.61,-0.567852871150533,0.6770666312061898,-1.1250100166212877,-0.828997828312904,-0.9092378962555621,-0.22061500475920715,-0.6634756696635694
118,R1116,392,4,0.3076,19.863,21.99,0.4305970548986821,0.0,0.6,-0.736724935671367,0.6827382887575774,-1.218250411223294,-0.7276142308738431,-0.9303106857051365,-0.2665188923187078,-0.699788335234659
119,R1116,392,5,0.2691,18.664,24.6,0.4481405059724121,0.2,0.64,-0.8441971253531503,0.6770666312061898,-0.8452888328152687,-1.0449531334270017,-0.7746819377407771,-0.573721832139984,-0.7757908799790405
120,R1116,416,1,0.4858,39.897,15.49,0.5869603694534818,3.97,0.77,1.0590197249498579,0.5701558863625351,0.36683629701081233,0.7412115466579209,0.4567953500143717,0.49854590033964175,0.7505440369442855
121,R1116,416,2,0.4777,35.445,17.11,0.5333996287765697,18.87,0.74,0.6599653559229192,0.1476173987841648,0.08711511320479337,0.6744467385882953,-0.018344403079789923,0.30786821355402233,0.46570182016804396
122,R1116,416,3,0.5059,40.925,12.69,0.6380268799299473,2.19,0.8,1.1511643546353234,0.620633638569884,0.6465574808168313,0.9068871814973622,0.9098086741864797,0.8281122725617002,0.9322824179671327
123,R1116,416,4,0.4795,37.158,16.0,0.5551094457033333,5.36,0.75,0.8135098604474355,0.5307378663803918,0.18035550780679968,0.6892833626037674,0.17424436481132308,0.4385177396849097,0.5894842139593657
124,R1116,416,5,0.48,36.644,15.27,0.6296609616875994,6.16,0.84,0.7674375456047025,0.5080512361748417,1.0195190592248555,0.6934046470525097,0.8355942350686023,0.5244404010142321,0.7611741623536564
125,R1116,434,1,0.4497,34.075,11.89,0.5455971364094729,0.4,0.76,0.5371656062448182,0.6713949736548024,0.273595902408806,0.443654809458725,0.08986023882427593,0.9222740931965738,0.4283217373598832
126,R1116,434,2,0.3528,24.144,17.63,0.5330916344310896,0.4,0.79,-0.352998126640746,0.6713949736548024,0.5533170862148249,-0.355050116707537,-0.021076634849109942,0.2466630301413544,-0.11353644355747977
127,R1116,434,3,0.3755,27.055,17.28,0.5285043235652355,0.6,0.75,-0.09207106728822582,0.6657233161034147,0.18035550780679968,-0.16794380273463558,-0.06177087702391354,0.28785882666911145,-0.016371601484475133
128,R1116,434,4,0.4234,27.397,14.56,0.59450419314797,0.2,0.81,-0.06141594729559047,0.6770666312061898,0.7397978754188376,0.22687524745487891,0.5237169512148954,0.6080090168276825,0.26951467264949525
129,R1116,434,5,0.3708,26.37,16.26,0.5197186247499366,0.6,0.76,-0.15347094212727627,0.6657233161034147,0.273595902408806,-0.20668387655281326,-0.13970920859109087,0.40791514797857553,-0.04783882649086423
130,R1116,439,1,0.5202,39.212,17.17,0.6186057695666654,5.16,0.78,0.9976198501108078,0.5364095239317793,0.4600766916128186,1.0247559167313927,0.7375231257380812,0.30080607700640655,0.8685260264439107
131,R1116,439,2,0.5255,42.295,14.34,0.5657861948666832,8.74,0.76,1.273964104313425,0.4348868537619427,0.273595902408806,1.068441531888061,0.26895828954816153,0.6339035175022729,0.8848617238752782
132,R1116,439,3,0.5289,40.411,14.46,0.6284016199687464,5.16,0.8,1.105092039792591,0.5364095239317793,0.6465574808168313,1.0964662661395093,0.8244225577207025,0.6197792444070417,0.9624260671222067
133,R1116,439,4,0.6001,41.952,11.18,0.579787419857426,8.34,0.75,1.2432193494670096,0.4462301688647178,0.18035550780679968,1.6833371716404155,0.3931637897156554,1.0058427090100244,1.0843945999648419
134,R1116,439,5,0.5349,40.582,13.88,0.6456888942711887,10.73,0.8,1.1204195997889086,0.3784538611256369,0.6465574808168313,1.1459216795244171,0.9777787499601074,0.6880465643673253,0.9900269437120289
135,R1116,470,1,0.5357,38.185,17.37,0.60001374039046,123.73,0.78,0.9055648552791217,-2.0,0.4600766916128186,1.1525157346424042,0.5725923939995343,0.27726562184768816,0.6484438323420528
136,R1116,470,2,0.5346,38.185,16.6,0.5999537717371812,102.48,0.81,0.9055648552791217,-2.0,0.7397978754188376,1.1434489088551711,0.5720604093639199,0.36789637420875415,0.6803202069759423
137,R1116,470,3,0.5332,37.842,17.64,0.5888461798221202,110.34,0.78,0.8748201004327062,-2.0,0.4600766916128186,1.131909312398693,0.47352445908965873,0.2454860073834183,0.6189432814482762
138,R1116,470,4,0.6141,39.212,13.44,0.5952034392895985,125.82,0.78,0.9976198501108078,-2.0,0.4600766916128186,1.7987331362052006,0.5299199953641455,0.739835565716506,0.88920058131079
139,R1116,470,5,0.5339,36.986,17.53,0.599573582119793,123.11,0.78,0.7980926655973377,-2.0,0.4600766916128186,1.1376791106269326,0.5686877300721135,0.2584332577207134,0.6071861447853732
140,R1116,489,1,0.4829,36.473,15.4,0.5837441865339515,81.45,0.81,0.7521099856083847,-1.6270442490449903,0.7397978754188376,0.7173080968552153,0.4282644458674468,0.509139105161065,0.5002267968949029
